state_county_fips,POPESTIMATE2019,STNAME,Abbreviation,STATE,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,PopDensity2010
12125,15237,Florida,FL,12,39.75,40.8,37.4,63.8
12127,553284,Florida,FL,12,46.4,44.6,48.1,449.2
12129,33739,Florida,FL,12,39.95,39.15,40.95,50.8
12131,74071,Florida,FL,12,43.15,41.75,44.85,53
12133,25473,Florida,FL,12,40.9,39.25,43.35,42.7
42001,103009,Pennsylvania,PA,42,42.95,41.8,44.1,195.5
42003,1216045,Pennsylvania,PA,42,41.05,38.75,43.1,1675.6
42005,64735,Pennsylvania,PA,42,45.45,44.4,46.5,105.5
42007,163929,Pennsylvania,PA,42,44.85,42.9,46.7,392.3
42009,47888,Pennsylvania,PA,42,45.2,44.1,46.4,49.2
42011,421164,Pennsylvania,PA,42,39.75,38.4,40.95,480.4
42013,121829,Pennsylvania,PA,42,42.85,40.9,44.55,241.7
42015,60323,Pennsylvania,PA,42,44,43.15,44.85,54.6
42017,628270,Pennsylvania,PA,42,43.25,42.05,44.45,1034.7
42019,187853,Pennsylvania,PA,42,42.75,41.5,43.85,233.1
42021,130192,Pennsylvania,PA,42,44.6,42.9,46.4,208.7
42023,4447,Pennsylvania,PA,42,49.7,48.7,50.75,12.8
42025,64182,Pennsylvania,PA,42,45.1,44.1,46.1,171.1
42027,162385,Pennsylvania,PA,42,30.65,29.55,32.05,138.7
42029,524989,Pennsylvania,PA,42,40.05,38.75,41.25,664.7
42031,38438,Pennsylvania,PA,42,41.05,40.1,41.8,66.6
42033,79255,Pennsylvania,PA,42,43.75,42,45.75,71.3
42035,38632,Pennsylvania,PA,42,38.4,37.3,39.45,44.2
42037,64964,Pennsylvania,PA,42,40.05,39.05,40.95,139.3
42039,84629,Pennsylvania,PA,42,42.75,41.65,43.65,87.7
42041,253370,Pennsylvania,PA,42,40.6,39.05,42.2,431.6
42043,278299,Pennsylvania,PA,42,39.45,38,40.9,510.6
42045,566747,Pennsylvania,PA,42,38.8,36.8,40.6,3040.5
42047,29910,Pennsylvania,PA,42,46.3,45.3,47.3,38.6
42049,269728,Pennsylvania,PA,42,39,37.3,40.6,351.1
42051,129274,Pennsylvania,PA,42,44.35,42.75,45.95,172.8
42053,7247,Pennsylvania,PA,42,43.4,37.85,53.7,18.1
42055,155027,Pennsylvania,PA,42,41.25,40.1,42.4,193.7
42057,14530,Pennsylvania,PA,42,43.95,43.35,44.75,33.9
42059,36233,Pennsylvania,PA,42,41.85,40.4,43.3,67.2
42061,45144,Pennsylvania,PA,42,42.55,41.1,44.45,52.5
42063,84073,Pennsylvania,PA,42,38.7,36.85,40.6,107.5
42065,43425,Pennsylvania,PA,42,43.6,42.25,44.95,69.3
42067,24763,Pennsylvania,PA,42,42.5,41.65,43.3,63
42069,209674,Pennsylvania,PA,42,42.25,40.4,43.9,467.1
42071,545724,Pennsylvania,PA,42,38.4,36.95,39.8,550.4
42073,85512,Pennsylvania,PA,42,44.65,43.1,46.25,254.4
42075,141793,Pennsylvania,PA,42,41.05,39.7,42.35,369.1
42077,369318,Pennsylvania,PA,42,39.35,37.85,40.6,1012.5
42079,317417,Pennsylvania,PA,42,42.7,40.85,44.65,360.4
42000,12801989,Pennsylvania,PA,42,NULL,NULL,NULL,283.9
42081,113299,Pennsylvania,PA,42,41.25,39.2,43,94.5
42083,40625,Pennsylvania,PA,42,42.2,40.4,44.1,44.4
42085,109424,Pennsylvania,PA,42,43.75,42,45.45,173.4
42087,46138,Pennsylvania,PA,42,43.3,41.95,44.6,113.6
42089,170271,Pennsylvania,PA,42,42.15,41.2,42.95,279.2
42091,830915,Pennsylvania,PA,42,41.1,39.5,42.65,1655.9
42093,18230,Pennsylvania,PA,42,43.95,41.6,46.1,140.3
42095,305285,Pennsylvania,PA,42,41.9,40.1,43.45,805.4
42097,90843,Pennsylvania,PA,42,43.85,42.05,45.95,206.2
42099,46272,Pennsylvania,PA,42,42.6,41.75,43.4,83.4
42101,1584064,Pennsylvania,PA,42,33.9,32.4,35.3,11379.5
42103,55809,Pennsylvania,PA,42,46.55,45.8,47.25,105.3
42105,16526,Pennsylvania,PA,42,45.8,44.4,47.1,16.1
42107,141359,Pennsylvania,PA,42,43.85,42.05,45.7,190.4
42109,40372,Pennsylvania,PA,42,40,38.55,41.35,120.8
42111,73447,Pennsylvania,PA,42,45.2,43.4,47.45,72.4
42113,6066,Pennsylvania,PA,42,51.9,50.2,53.4,14.3
42115,40328,Pennsylvania,PA,42,46.8,45.95,47.65,52.7
42117,40591,Pennsylvania,PA,42,43.3,42.5,44,37
42119,44923,Pennsylvania,PA,42,38.7,37.35,40.95,142.2
42121,50668,Pennsylvania,PA,42,45.65,44.3,46.95,81.5
42123,39191,Pennsylvania,PA,42,46.3,45.2,47.5,47.3
42125,206865,Pennsylvania,PA,42,44.1,42.55,45.6,242.5
42127,51361,Pennsylvania,PA,42,47.05,45.25,49.05,72.8
42129,348899,Pennsylvania,PA,42,46.1,44.5,47.65,355.4
42131,26794,Pennsylvania,PA,42,43.45,42.45,44.35,71.2
42133,449058,Pennsylvania,PA,42,41,39.7,42.1,481.1
46003,2751,South Dakota,SD,46,41.85,39.5,44.45,3.8
46005,18453,South Dakota,SD,46,38.85,37.3,40.6,13.8
46007,3365,South Dakota,SD,46,29.2,29.35,29.4,2.9
46009,6901,South Dakota,SD,46,42.35,39.5,47.6,12.5
46011,35077,South Dakota,SD,46,26.6,26.2,27.1,40.3
46013,38839,South Dakota,SD,46,37.85,36.65,39.15,21.3
46015,5297,South Dakota,SD,46,40.75,39.7,41.5,6.4
46017,1962,South Dakota,SD,46,25.15,25,25.45,4.1
46019,10429,South Dakota,SD,46,41.3,40.3,42.6,4.5
46021,1376,South Dakota,SD,46,52.3,52.25,52.4,2
46023,9292,South Dakota,SD,46,37.15,36.05,38.2,8.3
46025,3736,South Dakota,SD,46,43.4,41.4,45.65,3.9
46027,14070,South Dakota,SD,46,25,25.4,24.75,33.6
46029,28009,South Dakota,SD,46,38.05,36.85,39.5,39.5
46031,4086,South Dakota,SD,46,29.4,29.4,29.3,1.6
46033,8972,South Dakota,SD,46,52.75,52.2,53.2,5.3
46035,19775,South Dakota,SD,46,38.1,35.8,40.85,44.8
46037,5424,South Dakota,SD,46,47.8,46.2,49,5.6
46039,4351,South Dakota,SD,46,43.9,42.85,45.55,7
46041,5892,South Dakota,SD,46,28.8,28.25,29.25,2.3
46043,2921,South Dakota,SD,46,47.65,47,48.4,7
46045,3829,South Dakota,SD,46,45.3,44,46.2,3.6
46047,6713,South Dakota,SD,46,51.55,51.05,52.2,4.1
46049,2299,South Dakota,SD,46,46.9,46.4,47.35,2.4
46051,7052,South Dakota,SD,46,45.1,43.75,46.3,10.8
46053,4185,South Dakota,SD,46,46.95,43.85,49.8,4.2
46055,1899,South Dakota,SD,46,48.2,46.5,50.3,1.1
46057,6164,South Dakota,SD,46,35.25,34.65,35.8,11.6
46059,3191,South Dakota,SD,46,48.1,46.75,49.4,2.4
46061,3453,South Dakota,SD,46,35.9,36,35.7,7.7
46063,1298,South Dakota,SD,46,42.25,41.8,42.65,0.5
46065,17526,South Dakota,SD,46,39.3,38.25,40.35,23
46067,7291,South Dakota,SD,46,45.65,44.35,47.25,9
46069,1301,South Dakota,SD,46,46.55,43.1,49.35,1.7
46071,3344,South Dakota,SD,46,30.9,30.7,31,1.6
46073,2013,South Dakota,SD,46,47.7,43.3,50.8,3.9
46075,903,South Dakota,SD,46,47.25,47.45,47.2,1
46077,4939,South Dakota,SD,46,46.3,45.6,46.8,6.2
46079,12797,South Dakota,SD,46,43.55,41.05,45.9,19.9
46081,25844,South Dakota,SD,46,41.8,40.35,43.25,30.1
46083,61128,South Dakota,SD,46,34,33.6,34.3,77.7
46085,3781,South Dakota,SD,46,35.8,34.45,36.5,2.3
46087,5586,South Dakota,SD,46,40.5,39.55,41.55,9.8
46000,884659,South Dakota,SD,46,NULL,NULL,NULL,10.7
46089,2379,South Dakota,SD,46,49.8,48.9,50.65,2.2
46091,4935,South Dakota,SD,46,42.7,39.55,46.7,5.6
46093,28332,South Dakota,SD,46,35.75,34.2,37.2,7.3
46095,2061,South Dakota,SD,46,33.8,32.2,34.4,1.6
46097,2216,South Dakota,SD,46,46.15,44.25,47.6,4.2
46099,193134,South Dakota,SD,46,34.6,33.8,35.6,210
46101,6576,South Dakota,SD,46,40.5,39.25,41.45,12.5
46103,113775,South Dakota,SD,46,37.5,36.1,38.95,36.4
46105,2865,South Dakota,SD,46,48.05,46.75,49.1,1
46107,2153,South Dakota,SD,46,50.35,49.4,51.4,2.7
46109,10394,South Dakota,SD,46,38.6,38.4,38.95,9.2
46111,2344,South Dakota,SD,46,44.5,41.95,47.25,4.1
46115,6376,South Dakota,SD,46,42.65,40.1,45.1,4.3
46117,3098,South Dakota,SD,46,41.9,40.85,42.95,2.1
46119,1391,South Dakota,SD,46,46.65,46.15,47.15,1.4
46121,10177,South Dakota,SD,46,24,22.75,24.95,6.9
46123,5441,South Dakota,SD,46,45.3,43.75,46.4,3.5
46125,8384,South Dakota,SD,46,43.5,42.05,44.9,13.5
46127,15932,South Dakota,SD,46,40.3,39.8,40.95,31.3
46129,5435,South Dakota,SD,46,45.7,44,47.4,7.7
46135,22814,South Dakota,SD,46,41.2,39.8,43.05,43.1
46137,2756,South Dakota,SD,46,28.3,28.25,28.3,1.4
46102,14177,South Dakota,SD,46,24.8,23.8,25.5,NULL
8001,517421,Colorado,CO,8,33.15,32.7,33.6,378.2
8003,16233,Colorado,CO,8,31.8,30.85,32.7,21.4
8005,656590,Colorado,CO,8,36.25,35.05,37.35,716.7
8007,14029,Colorado,CO,8,50,49.25,50.5,8.9
8009,3581,Colorado,CO,8,47.35,44.6,49.5,1.5
8011,5577,Colorado,CO,8,41.05,39.55,45.45,4.3
8013,326196,Colorado,CO,8,36.05,34.65,37.45,405.6
8000,5758736,Colorado,CO,8,NULL,NULL,NULL,48.5
8014,70465,Colorado,CO,8,37.5,36.5,38.45,1691.9
8015,20356,Colorado,CO,8,48.25,45.45,51.55,17.6
8017,1831,Colorado,CO,8,41.15,40.55,42.05,1
8019,9700,Colorado,CO,8,48,47.5,48.6,23
8021,8205,Colorado,CO,8,38.45,38.4,38.5,6.4
8023,3887,Colorado,CO,8,50.1,49.75,50.3,2.9
8025,6061,Colorado,CO,8,39,37.7,46.2,7.4
8027,5068,Colorado,CO,8,55.85,55.55,56.15,5.8
8029,31162,Colorado,CO,8,47.15,45.55,48.8,27.1
8031,727211,Colorado,CO,8,34.25,34.05,34.45,3922.6
8033,2055,Colorado,CO,8,47.45,47.7,47.25,1.9
8035,351154,Colorado,CO,8,37.7,37.15,38.25,339.7
8037,55127,Colorado,CO,8,36.2,36.15,36.35,31
8039,26729,Colorado,CO,8,45.45,45.45,45.4,12.5
8041,720403,Colorado,CO,8,34,32.45,35.65,292.6
8043,47839,Colorado,CO,8,44.4,41.45,49.35,30.5
8045,60061,Colorado,CO,8,36.05,35.5,36.55,19.1
8047,6243,Colorado,CO,8,46.8,47,46.45,36.3
8049,15734,Colorado,CO,8,43.8,44,43.6,8
8051,17462,Colorado,CO,8,34.65,33.75,35.7,4.7
8053,820,Colorado,CO,8,50.65,50.35,51.2,0.8
8055,6897,Colorado,CO,8,54.25,53.25,55,4.2
8057,1392,Colorado,CO,8,47.7,47.3,48.35,0.9
8059,582881,Colorado,CO,8,40.45,39,41.85,699.5
8061,1406,Colorado,CO,8,47,44.6,48.2,0.8
8063,7097,Colorado,CO,8,39.55,38,41.6,3.8
8065,8127,Colorado,CO,8,36.7,36.7,36.65,19.4
8067,56221,Colorado,CO,8,39.7,38.75,40.75,30.3
8069,356899,Colorado,CO,8,35.5,34.5,36.8,115.4
8071,14506,Colorado,CO,8,45.55,43.4,47.35,3.2
8073,5701,Colorado,CO,8,40.25,38,44,2.1
8075,22409,Colorado,CO,8,38.55,36.65,42.35,12.4
8077,154210,Colorado,CO,8,38.65,37.15,40.3,44.1
8079,769,Colorado,CO,8,54.7,54.3,54.9,0.8
8081,13283,Colorado,CO,8,37.35,36.3,38.45,2.9
8083,26183,Colorado,CO,8,43.75,42.25,45.25,12.6
8085,42758,Colorado,CO,8,44.05,42.7,45.45,18.4
8087,29068,Colorado,CO,8,36,35.2,36.8,22
8089,18278,Colorado,CO,8,40.55,38.7,41.95,14.9
8091,4952,Colorado,CO,8,52.45,52.3,52.55,8.2
8093,18845,Colorado,CO,8,50.15,50.1,50.3,7.4
8095,4265,Colorado,CO,8,42.75,41.6,43.75,6.5
8097,17767,Colorado,CO,8,43.8,43.7,43.85,17.7
8099,12172,Colorado,CO,8,37.4,35.45,39.15,7.7
8101,168424,Colorado,CO,8,39.2,37.55,40.85,66.7
8103,6324,Colorado,CO,8,37.45,36.95,37.7,2.1
8105,11267,Colorado,CO,8,40.8,40.05,41.4,13.1
8107,25638,Colorado,CO,8,40.4,39.95,40.9,10
8109,6824,Colorado,CO,8,47.15,47.4,46.65,1.9
8111,728,Colorado,CO,8,48.25,47.65,47.4,1.8
8113,8179,Colorado,CO,8,40.7,41.15,40.15,5.7
8115,2248,Colorado,CO,8,48.1,47.4,49.15,4.3
8117,31011,Colorado,CO,8,38.35,38.2,38.4,46
8119,25388,Colorado,CO,8,49.35,48.95,49.75,41.9
8121,4908,Colorado,CO,8,44.05,42.35,45.65,1.9
8123,324492,Colorado,CO,8,34.1,33.6,34.6,63.4
8125,10019,Colorado,CO,8,38.2,37.1,39.3,4.2
22001,62045,Louisiana,LA,22,35.85,34.2,37.45,94.3
22003,25627,Louisiana,LA,22,37.4,36.5,39.3,33.8
22005,126604,Louisiana,LA,22,34.85,33.85,35.8,369.7
22007,21891,Louisiana,LA,22,39.8,38.55,40.9,69.2
22009,40144,Louisiana,LA,22,38.2,36.6,40.2,50.5
22011,37497,Louisiana,LA,22,37.25,35.45,39.3,30.8
22013,13241,Louisiana,LA,22,41.95,40.3,43.4,17.7
22015,127039,Louisiana,LA,22,34.7,33.3,36.25,139.3
22017,240204,Louisiana,LA,22,36.65,34.9,38.3,290.2
22019,203436,Louisiana,LA,22,35.95,34.8,37.2,181.2
22021,9918,Louisiana,LA,22,40,38.1,42.05,19.1
22023,6973,Louisiana,LA,22,40.45,39.95,40.7,5.3
22025,9494,Louisiana,LA,22,38.8,36.45,41.65,14.7
22027,15670,Louisiana,LA,22,41.15,38.55,45.05,22.8
22029,19259,Louisiana,LA,22,37.8,35.1,40.95,29.9
22031,27463,Louisiana,LA,22,39.7,38.4,41,30.4
22033,440059,Louisiana,LA,22,33.2,31.7,34.6,966.6
22035,6861,Louisiana,LA,22,34.9,33.25,37.2,18.4
22037,19135,Louisiana,LA,22,42.1,40.7,43.9,44.7
22039,33395,Louisiana,LA,22,35.85,34.25,37.9,51.3
22000,4648794,Louisiana,LA,22,NULL,NULL,NULL,104.9
22041,20015,Louisiana,LA,22,38.6,36.4,40.7,33.2
22043,22389,Louisiana,LA,22,36.85,35.6,39.65,34.7
22045,69830,Louisiana,LA,22,35.7,34.5,37.1,127.6
22047,32511,Louisiana,LA,22,38.3,36.9,39.9,54
22049,15744,Louisiana,LA,22,40.25,38.05,42.85,28.6
22051,432493,Louisiana,LA,22,38.85,37.35,40.45,1463.1
22053,31368,Louisiana,LA,22,37.7,35.95,39.4,48.5
22055,244390,Louisiana,LA,22,34.1,33.05,35.15,824.6
22057,97614,Louisiana,LA,22,36.95,35.9,38,90.2
22059,14892,Louisiana,LA,22,37.9,35.8,40.3,23.8
22061,46742,Louisiana,LA,22,27.8,26.5,29.3,99.1
22063,140789,Louisiana,LA,22,35.25,34.6,36,197.5
22065,10951,Louisiana,LA,22,34.65,32.7,37.2,19.4
22067,24874,Louisiana,LA,22,39.25,37.25,41.2,35.2
22069,38158,Louisiana,LA,22,33.3,31.9,34.4,31.6
22071,390144,Louisiana,LA,22,35.45,34.65,36.15,2029.4
22073,153279,Louisiana,LA,22,34.7,33.35,36.05,251.8
22075,23197,Louisiana,LA,22,36.3,35.3,37.2,29.5
22077,21730,Louisiana,LA,22,42.3,40.3,43.85,40.9
22079,129648,Louisiana,LA,22,37,35.35,38.65,99.9
22081,8442,Louisiana,LA,22,40.1,37.5,42.6,23.4
22083,20122,Louisiana,LA,22,37.75,35.85,39.4,37.1
22085,23884,Louisiana,LA,22,40.9,40.15,41.75,28
22087,47244,Louisiana,LA,22,32.95,32.6,33.3,95.1
22089,53100,Louisiana,LA,22,37.15,36.15,38.05,189.1
22091,10132,Louisiana,LA,22,40.15,38.25,42,27.4
22093,21096,Louisiana,LA,22,38.7,36.65,40.75,91.5
22095,42837,Louisiana,LA,22,36.85,35.6,37.9,215.5
22097,82124,Louisiana,LA,22,36.65,35.05,38.15,90.3
22099,53431,Louisiana,LA,22,36.95,35.95,38.1,70.7
22101,49348,Louisiana,LA,22,37.85,36.8,39,98.4
22103,260419,Louisiana,LA,22,39.85,38.65,41.05,276.4
22105,134758,Louisiana,LA,22,34.5,33.45,35.55,153
22107,4334,Louisiana,LA,22,43.85,40.55,47.1,8.7
22109,110461,Louisiana,LA,22,35.2,34.3,36.2,90.8
22111,22108,Louisiana,LA,22,42.25,40.65,43.75,25.9
22113,59511,Louisiana,LA,22,36.65,35.65,37.8,49.4
22115,47429,Louisiana,LA,22,30,28.7,31.55,39.4
22117,46194,Louisiana,LA,22,39.55,38.1,40.95,70.4
22119,38340,Louisiana,LA,22,40.5,38.8,42.3,69.5
22121,26465,Louisiana,LA,22,35.8,34.5,37.15,123.6
22123,10830,Louisiana,LA,22,39.8,37.8,42.05,32.3
22125,15568,Louisiana,LA,22,42.35,42.45,42.1,38.8
22127,13904,Louisiana,LA,22,40.55,39.05,42.45,16.1
2013,3337,Alaska,AK,2,42.85,42.35,44.4,0.4
2016,5634,Alaska,AK,2,41,41.4,40.1,1.3
2020,288000,Alaska,AK,2,32.9,32.2,33.7,171.2
2000,731545,Alaska,AK,2,NULL,NULL,NULL,1.2
2050,18386,Alaska,AK,2,26.6,27.05,26.1,0.4
2060,836,Alaska,AK,2,42.15,43,40.45,2
2068,2097,Alaska,AK,2,41.2,43.1,39.5,0.1
2070,4916,Alaska,AK,2,29.3,29.9,28.6,0.3
2090,96849,Alaska,AK,2,30.95,30.4,31.8,13.3
2100,2530,Alaska,AK,2,47.8,48.2,47.4,1.1
2105,2148,Alaska,AK,2,48.05,49.15,46.45,0.3
2110,31974,Alaska,AK,2,37.85,37.7,38.1,11.6
2122,58708,Alaska,AK,2,40.65,40.45,40.85,3.4
2130,13901,Alaska,AK,2,39.3,38.7,39.85,2.8
2150,12998,Alaska,AK,2,33.1,32.55,33.65,2.1
2164,1592,Alaska,AK,2,31.8,34.1,30.3,0.1
2170,108317,Alaska,AK,2,34.8,34.65,35.05,3.6
2180,10004,Alaska,AK,2,27.6,28.3,26.9,0.4
2185,9832,Alaska,AK,2,34.6,38.35,28.75,0.1
2188,7621,Alaska,AK,2,26.15,27.15,25.4,0.2
2195,3266,Alaska,AK,2,41.9,42.4,41.35,1.2
2198,6203,Alaska,AK,2,40.55,41.75,39.5,1.4
2220,8493,Alaska,AK,2,38.45,37.9,39.05,3.1
2230,1183,Alaska,AK,2,41.2,42.6,40.35,2.1
2240,6893,Alaska,AK,2,37.3,38.55,35.85,0.3
2261,9202,Alaska,AK,2,39.1,39.9,38.25,0.3
2275,2502,Alaska,AK,2,47.75,49.2,46.55,0.9
2282,579,Alaska,AK,2,42.1,43.15,40.5,0.1
2290,5230,Alaska,AK,2,35.2,35.7,34.65,0
4001,71887,Arizona,AZ,4,33.4,32.45,34.5,6.4
4003,125922,Arizona,AZ,4,40,38.05,42.2,21.3
4005,143476,Arizona,AZ,4,30.95,30.6,31.1,7.2
4007,54018,Arizona,AZ,4,49.1,47.8,50.35,11.3
4000,7278717,Arizona,AZ,4,NULL,NULL,NULL,56.3
4009,38837,Arizona,AZ,4,32,32,32.15,8.1
4011,9498,Arizona,AZ,4,34.25,34.2,34.2,4.6
4012,21108,Arizona,AZ,4,54.85,54.85,54.9,4.6
4013,4485414,Arizona,AZ,4,35.6,34.45,36.7,414.9
4015,212181,Arizona,AZ,4,49.55,48.55,50.55,15
4017,110924,Arizona,AZ,4,35.75,34.25,37.3,10.8
4019,1047279,Arizona,AZ,4,37.9,36.2,39.55,106.7
4021,462789,Arizona,AZ,4,37.85,36.8,39.1,70
4023,46498,Arizona,AZ,4,36.2,33.95,37.95,38.3
4025,235099,Arizona,AZ,4,51.6,50.2,52.8,26
4027,213787,Arizona,AZ,4,33.8,32.3,35.7,35.5
6001,1671329,California,CA,6,37.15,36.2,38.05,2043.6
6003,1129,California,CA,6,48.05,47.85,47.65,1.6
6005,39752,California,CA,6,50.2,47.75,52.85,64.1
6007,219186,California,CA,6,37.05,35.2,38.9,134.4
6009,45905,California,CA,6,51.25,50.45,52.1,44.7
6011,21547,California,CA,6,34.2,33.2,35.45,18.6
6000,39512223,California,CA,6,NULL,NULL,NULL,239.1
6013,1153526,California,CA,6,39.15,37.85,40.35,1465.2
6015,27812,California,CA,6,39.45,37.55,42.8,28.4
6017,192843,California,CA,6,45.15,44.2,46.15,106
6019,999101,California,CA,6,31.5,30.6,32.3,156.2
6021,28393,California,CA,6,35.95,34.95,36.9,21.4
6023,135558,California,CA,6,37.65,36.85,38.6,37.7
6025,181215,California,CA,6,31.95,30.95,33.25,41.8
6027,18039,California,CA,6,45.6,44.35,46.7,1.8
6029,900202,California,CA,6,31.05,30.5,31.65,103.3
6031,152940,California,CA,6,31.4,31.85,30.7,110.1
6033,64386,California,CA,6,45.7,44.3,47,51.5
6035,30573,California,CA,6,37.65,36.1,42.05,7.7
6037,10039107,California,CA,6,35.6,34.45,36.85,2419.6
6039,157327,California,CA,6,33.55,32.4,34.5,70.6
6041,258826,California,CA,6,45.6,44.25,47,485.1
6043,17203,California,CA,6,51.2,50.65,51.85,12.6
6045,86749,California,CA,6,42.55,40.95,44.05,25.1
6047,277680,California,CA,6,30.45,29.6,31.35,132.2
6049,8841,California,CA,6,48.1,46.65,49.15,2.5
6051,14444,California,CA,6,38.75,39.05,38.4,4.7
6053,434061,California,CA,6,33.5,32.9,34.2,126.5
6055,137744,California,CA,6,40.4,39.15,41.65,182.4
6057,99755,California,CA,6,49.35,47.5,50.8,103.1
6059,3175692,California,CA,6,37.15,35.8,38.45,3807.7
6061,398329,California,CA,6,41.45,39.95,42.85,247.6
6063,18807,California,CA,6,51.75,50.85,52.45,7.8
6065,2470546,California,CA,6,34.55,33.65,35.5,303.8
6067,1552058,California,CA,6,35.55,34.25,36.85,1470.8
6069,62808,California,CA,6,35.05,34.15,35.9,39.8
6071,2180085,California,CA,6,32.55,31.4,33.65,101.5
6073,3338330,California,CA,6,35.05,33.75,36.6,735.8
6075,881549,California,CA,6,38.5,38.5,38.55,17179.1
6077,762148,California,CA,6,33.6,32.45,34.7,492.6
6079,283111,California,CA,6,39.35,37.35,41.55,81.7
6081,766573,California,CA,6,39.6,38.3,40.95,1602.2
6083,446499,California,CA,6,33.6,32.45,34.95,155
6085,1927852,California,CA,6,36.75,35.8,37.8,1381
6087,273213,California,CA,6,37.15,36.1,38.2,589.4
6089,180080,California,CA,6,41.95,40.25,43.7,46.9
6091,3005,California,CA,6,53.5,53.4,53.6,3.4
6093,43539,California,CA,6,47.4,45.8,48.9,7.2
6095,447643,California,CA,6,37.45,35.95,39,503
6097,494336,California,CA,6,41.05,39.15,42.85,307.1
6099,550660,California,CA,6,33.7,32.55,34.8,344.2
6101,96971,California,CA,6,35.45,34.25,36.7,157.3
6103,65084,California,CA,6,40.6,39.1,42,21.5
6105,12285,California,CA,6,51.35,51,51.7,4.3
6107,466195,California,CA,6,30.3,29.5,31.1,91.7
6109,54478,California,CA,6,48.35,45.65,51.25,24.9
6111,846006,California,CA,6,37.15,35.75,38.5,446.7
6113,220500,California,CA,6,30.85,30.25,31.4,197.9
6115,78668,California,CA,6,32.35,31.5,33.15,114.2
9001,943332,Connecticut,CT,9,39.95,38.35,41.45,1467.2
9003,891720,Connecticut,CT,9,40.2,38.3,42,1216.2
9005,180333,Connecticut,CT,9,46.15,45,47.25,206.3
9007,162436,Connecticut,CT,9,44.5,43.3,45.65,448.6
9009,854757,Connecticut,CT,9,39.95,38.2,41.6,1426.7
9011,265206,Connecticut,CT,9,41.1,38.9,43.1,412.2
9013,150721,Connecticut,CT,9,37.85,36.5,39.2,372.2
9015,116782,Connecticut,CT,9,40.65,39.15,42.05,230.9
9000,3565287,Connecticut,CT,9,NULL,NULL,NULL,738.1
10001,180786,Delaware,DE,10,36.85,35.1,38.55,276.9
10003,558753,Delaware,DE,10,37.7,36.25,39.15,1263.2
10005,234225,Delaware,DE,10,47.5,45.9,48.8,210.6
11001,705749,District of Columbia,DC,11,33.8,33.6,34,9856.6
10000,973764,Delaware,DE,10,NULL,NULL,NULL,460.8
11000,705749,District of Columbia,DC,11,NULL,NULL,NULL,9856.5
15001,201513,Hawaii,HI,15,41.85,41.15,42.55,45.9
15003,974563,Hawaii,HI,15,37.65,36,39.35,1586.7
15005,86,Hawaii,HI,15,58.6,52.5,63.8,7.5
15007,72293,Hawaii,HI,15,41.8,40.7,42.9,108.2
15009,167417,Hawaii,HI,15,40.4,39.6,41.25,133.3
16001,481587,Idaho,ID,16,35.9,35.1,36.75,372.8
16003,4294,Idaho,ID,16,53.4,54.25,52.85,2.9
16005,87808,Idaho,ID,16,32.7,31.9,33.6,74.5
16007,6125,Idaho,ID,16,39.8,38.9,40.8,6.1
16009,9298,Idaho,ID,16,46.05,45.6,46.2,12
16011,46811,Idaho,ID,16,33,32.35,33.6,21.8
16013,23021,Idaho,ID,16,42.1,41.2,42.7,8.1
16015,7831,Idaho,ID,16,51.55,52.1,50.95,3.7
15000,1415872,Hawaii,HI,15,NULL,NULL,NULL,211.8
16017,45739,Idaho,ID,16,47.5,47.1,47.9,23.6
16019,119062,Idaho,ID,16,32.25,31.8,32.75,55.9
16021,12245,Idaho,ID,16,43.9,43.1,44.55,8.6
16023,2597,Idaho,ID,16,43.8,43.65,43.95,1.3
16025,1106,Idaho,ID,16,44.6,46.5,43.15,1
16027,229849,Idaho,ID,16,32.85,32.05,33.55,321.6
16000,1787065,Idaho,ID,16,NULL,NULL,NULL,19
16029,7155,Idaho,ID,16,37.6,36.4,38.3,3.9
16031,24030,Idaho,ID,16,32.1,31.3,33.1,8.9
16033,845,Idaho,ID,16,35.85,34.65,36.25,0.6
16035,8756,Idaho,ID,16,50.25,48.1,52.45,3.6
16037,4315,Idaho,ID,16,50.85,51.25,50.45,0.9
16039,27511,Idaho,ID,16,30.8,29.5,32.4,8.8
16041,13876,Idaho,ID,16,32.9,31.75,33.75,19.3
16043,13099,Idaho,ID,16,36.3,36,36.7,7.1
16045,18112,Idaho,ID,16,43.95,43,44.9,29.8
16047,15179,Idaho,ID,16,35.85,35.4,36.45,21.2
16049,16667,Idaho,ID,16,49.5,48.25,50.6,1.9
16051,29871,Idaho,ID,16,31.1,31,31.25,23.9
16053,24412,Idaho,ID,16,32.05,31.75,32.5,37.5
16055,165697,Idaho,ID,16,39.75,38.45,41,111.3
16057,40108,Idaho,ID,16,28.45,27.4,29.75,34.6
16059,8027,Idaho,ID,16,52.15,52.05,52.3,1.7
16061,3838,Idaho,ID,16,47.95,47.6,48.3,8
16063,5366,Idaho,ID,16,33.3,33.1,33.45,4.3
16065,39907,Idaho,ID,16,23.05,23.65,22.3,80
16067,21039,Idaho,ID,16,35.3,34.55,36.45,26.5
16069,40408,Idaho,ID,16,40.9,39.4,42.3,46.3
16071,4531,Idaho,ID,16,39.65,39.1,40.25,3.6
16073,11823,Idaho,ID,16,37.75,37.25,38.2,1.5
